,Track_ID,alpha,D_fit,kurtosis,asymmetry1,asymmetry2,asymmetry3,AR,elongation,boundedness,fractal_dim,trappedness,efficiency,straightness,MSD_ratio,frames,X,Y,Quality,Mean_Intensity,SN_Ratio,Deff1,Deff2,angle_mean,angle_mag_mean,angle_var,convex_hull,convex_hull_norm,dist_tot,dist_net,progression,Mean alpha,Std alpha,Mean D_fit,Std D_fit,Mean kurtosis,Std kurtosis,Mean asymmetry1,Std asymmetry1,Mean asymmetry2,Std asymmetry2,Mean asymmetry3,Std asymmetry3,Mean AR,Std AR,Mean elongation,Std elongation,Mean boundedness,Std boundedness,Mean fractal_dim,Std fractal_dim,Mean trappedness,Std trappedness,Mean efficiency,Std efficiency,Mean straightness,Std straightness,Mean MSD_ratio,Std MSD_ratio,Mean frames,Std frames,Mean X,Std X,Mean Y,Std Y,Mean Quality,Std Quality,Mean Mean_Intensity,Std Mean_Intensity,Mean SN_Ratio,Std SN_Ratio,Mean Deff1,Std Deff1,Mean Deff2,Std Deff2,Mean angle_mean,Std angle_mean,Mean angle_mag_mean,Std angle_mag_mean,Mean angle_var,Std angle_var,Mean convex_hull,Std convex_hull,Mean convex_hull_norm,Std convex_hull_norm,Mean dist_tot,Std dist_tot,Mean dist_net,Std dist_net,Mean progression,Std progression
426,426.0,0.9655883637334375,45.84560781466949,2.7027327456466392,0.9959762167439319,0.03174861842783807,0.5804445282764739,3.732243082861214,0.732064611602581,0.09803534072258414,1.2943654026583797,-0.19742864689428474,1.1963450476322735,0.4653811063561937,-0.06448546427127008,12.0,157.08028179687372,199.966202272886,9.646697998049165,274.2086563309167,1.4199667350986667,41.783734904462534,,44.05869681499144,44.058696814991656,4163.151201742296,0.0,0.0,772.0874238289688,64.91130567508067,0.08407248152439754,0.365399073259505,0.42440167668622786,36.119516270566145,6.949342636858109,3.5407013991648384,1.203870405740277,0.8140450934346409,0.17819937170806674,0.19586254180535623,0.13937650266120785,0.3209334467268307,0.1949928678311612,2.6946848977615603,1.0509397391619055,0.5373264019738712,0.2376360655014802,0.09929532367622945,0.02421581078987896,1.6320450297471842,0.3223037116148718,-0.19707189525492494,0.007279156975492452,0.4183958623833434,0.5505624990986769,0.18344978569903173,0.20106678950873327,1.953332249142619,2.26295652613375,19.333333333333332,5.185449728701348,158.4444966346454,19.102071865018992,208.70044054850754,13.265764019211833,10.617959395697836,2.032124050113983,,,1.3606281004858598,0.06358998986954428,17.34942808999362,17.312571832037698,,,12.270432196707146,23.380616593922635,61.70547758765366,19.20368197976483,3956.567200165469,249.58818274571647,0.0,0.0,0.0,0.0,1329.8913909442983,1009.2468901766821,70.20295995128576,47.53834399395885,0.05438810768039817,0.022009813587389734
427,427.0,1.684824534645661,9.443860821194008,1.8905818068774007,0.9984756211310717,0.019529092673054263,0.6206847684844936,6.079965372683479,0.8355253790600725,0.0687910316900562,1.0560506284397795,-0.20625649313981675,5.0962024062451245,0.840366070247203,-0.1712588784170493,10.0,65.06078755266897,228.4132628414669,5.1430053710955,240.58062015494997,0.9957638591560501,,,12.205088368515735,25.747523593811724,2791.268215736345,0.0,0.0,2133.6210047262343,228.50167358593214,0.10709571806791023,0.9084703895472962,0.5756543911975845,40.548318885987925,40.37048229273212,2.957814895036627,1.5918877051200833,0.742686538369951,0.24942266370255037,0.24458730705290582,0.18045425457581102,0.2820879386036778,0.19866793664056356,2.246860877418227,1.3756819048199413,0.42276332633368124,0.24318051527476772,0.074589842890763,0.03994533314582945,1.454036634852819,0.16399657640476228,-0.20456139549966595,0.012054281902230991,1.1810815821220078,1.2260602635967872,0.3157148253540289,0.18901059743158038,0.17053625995379001,0.4546127246973945,20.46153846153846,11.372134530816204,62.017289987231294,35.552383666324054,207.3922325790431,24.51263477996747,6.863654317068637,1.3575400993020175,,,1.111134355756796,0.13524903009936423,19.934558597655197,11.490346724284105,,,-0.5598034868692735,24.424614320665846,50.42191900503486,14.177855455595521,3610.0892317799317,871.7759207325197,0.0,0.0,0.0,0.0,4082.9401744197553,3433.2052382786883,209.53256783907267,71.3708662729649,0.06723702211785686,0.03061464120254081
428,428.0,0.5141307635035843,46.29574376833897,2.6347329834335813,0.14927301335169968,0.6653030363899047,0.020403754383227717,1.1004835177597505,0.09130851679115048,0.08680859566845797,2.057588780685188,-0.2008099470947562,0.5548753761204198,0.14978358581861403,0.11346518932681848,35.0,120.18795833804995,52.40803753525958,6.454151916503714,250.26710963450003,1.1369484378028285,19.31987273799505,,-20.42104939281641,64.98930311028907,2980.261259669289,0.0,0.0,3251.1332222397673,106.33564663135529,0.03270725601275073,0.7903021880586671,0.5863567538591249,42.606170737188414,31.36405633118383,2.204030125125198,0.28033855126766216,0.5664276889214539,0.32401152113209936,0.37237375840134224,0.22456474857339204,0.18376609071024455,0.17379539382564213,1.6626672868805075,0.7520373152638656,0.3007290804247198,0.21987547612532463,0.07349017828686362,0.0357932202705032,1.7192211904719443,0.27708380061744126,-0.20488232508068788,0.01084141466413216,0.8995081566073293,0.7338883141182679,0.232522213073725,0.1804860357131475,0.3702515657465481,0.6323019695382581,30.25,14.703315952532613,100.83303113892109,16.67450703308387,65.68354114265406,11.612504922349805,6.882004359528068,0.997886678690427,,,1.1330786933491135,0.013049633320513633,28.15634392325141,13.482572590266704,,,-10.697282557136406,5.9239272192422705,64.22660229725861,11.910911456888757,2945.545306513297,305.22578086079585,0.0,0.0,0.0,0.0,1787.3095909838169,1112.0724226268349,76.25306969923406,36.865464036810465,0.06147621205634011,0.03236312416888195
429,429.0,1.1704041699453258,5.319025558518602,1.684319412187328,0.9908880531129178,0.04783748167784634,0.5324944163633998,2.7894439183675424,0.6415056085496686,0.07280791979623344,1.372699727278035,-0.2050400884166288,1.4998614660402811,0.4423503205111873,-0.11482699334079365,12.0,46.0057583108486,164.60800884433544,7.425815582283334,248.15826873375,0.9816390656609165,8.607519462034183,,-60.740370314760064,64.55576985197538,4860.3145145411145,0.0,0.0,1850.3386893613363,169.17464389247303,0.09142901505824613,0.9084703895472962,0.5756543911975845,40.548318885987925,40.37048229273212,2.957814895036627,1.5918877051200833,0.742686538369951,0.24942266370255037,0.24458730705290582,0.18045425457581102,0.2820879386036778,0.19866793664056356,2.246860877418227,1.3756819048199413,0.42276332633368124,0.24318051527476772,0.074589842890763,0.03994533314582945,1.454036634852819,0.16399657640476228,-0.20456139549966595,0.012054281902230991,1.1810815821220078,1.2260602635967872,0.3157148253540289,0.18901059743158038,0.17053625995379001,0.4546127246973945,20.46153846153846,11.372134530816204,62.017289987231294,35.552383666324054,207.3922325790431,24.51263477996747,6.863654317068637,1.3575400993020175,,,1.111134355756796,0.13524903009936423,19.934558597655197,11.490346724284105,,,-0.5598034868692735,24.424614320665846,50.42191900503486,14.177855455595521,3610.0892317799317,871.7759207325197,0.0,0.0,0.0,0.0,4082.9401744197553,3433.2052382786883,209.53256783907267,71.3708662729649,0.06723702211785686,0.03061464120254081
430,430.0,1.9439391931016413e-06,92.41469211556574,2.2667099405563396,0.37377540475136684,0.49109930273410923,0.06000504114689956,1.1919215972505972,0.1610186422440052,0.12027553024477017,1.7916206238112313,-0.19075837620504799,0.10328176888615623,0.08582794231039541,1.4587245017458963,20.0,114.56436450319009,56.28946187535222,7.9580276489254995,256.2267441861,1.1426194487831,17.48716372280637,,-8.51820864014588,60.281344348868835,2557.6113293989624,0.0,0.0,1561.8736834346548,110.79087740560463,0.07093459514726491,0.7903021880586671,0.5863567538591249,42.606170737188414,31.36405633118383,2.204030125125198,0.28033855126766216,0.5664276889214539,0.32401152113209936,0.37237375840134224,0.22456474857339204,0.18376609071024455,0.17379539382564213,1.6626672868805075,0.7520373152638656,0.3007290804247198,0.21987547612532463,0.07349017828686362,0.0357932202705032,1.7192211904719443,0.27708380061744126,-0.20488232508068788,0.01084141466413216,0.8995081566073293,0.7338883141182679,0.232522213073725,0.1804860357131475,0.3702515657465481,0.6323019695382581,30.25,14.703315952532613,100.83303113892109,16.67450703308387,65.68354114265406,11.612504922349805,6.882004359528068,0.997886678690427,,,1.1330786933491135,0.013049633320513633,28.15634392325141,13.482572590266704,,,-10.697282557136406,5.9239272192422705,64.22660229725861,11.910911456888757,2945.545306513297,305.22578086079585,0.0,0.0,0.0,0.0,1787.3095909838169,1112.0724226268349,76.25306969923406,36.865464036810465,0.06147621205634011,0.03236312416888195
431,431.0,2.2361548079931084,1.3916928689372476,2.365965260576064,0.9915028034833498,0.046188447048217486,0.5371692433012406,4.845860042990894,0.7936382827551094,0.05141688080561618,1.0642405917283067,-0.21153193649816204,5.739092916470458,0.8757884344449465,-0.1787033991301053,10.0,141.09857650944502,38.34924858429516,4.491593933104999,237.01472868230002,1.0060917414034,,,-9.145696127227659,9.145696127227893,428.9430792817242,0.0,0.0,1317.0616738732333,149.2284869234698,0.11330409948428352,0.8065824385581618,0.6575597624760493,21.811755793998184,22.252441398236165,2.6138534890909946,1.016164711556014,0.7820022567301359,0.31160365046752375,0.22244539100074723,0.22763842876145413,0.3266457611349599,0.18433032176263653,2.7714365979619062,1.2679508218883466,0.5413602648876336,0.22751683155083968,0.12146903101372396,0.06667696179757042,1.5306586336385228,0.23359304894110813,-0.19056736440613192,0.019750171395133364,1.0977604391814517,1.7142604998128723,0.28310606651864245,0.2414737669458215,0.8947658036164388,1.7546646118330296,14.777777777777779,5.2446327649804205,191.7755615954441,32.85932099990195,63.00124595115764,25.99662545528613,6.9020155468589985,1.679977527188814,,,1.137318123809509,0.09845250125559649,7.480710366803604,6.042389947104683,,,2.3404368410659497,29.60223501983861,49.06957916310657,18.042638672555572,3428.8594176449046,1272.4282216043118,0.0,0.0,0.0,0.0,2552.8740354861334,1267.7202223301365,181.3670515848752,49.903063541228526,0.07883722541084749,0.021193734766109227
432,432.0,0.6378993567300915,11.910289336023014,5.350653155234064,0.3564718312275182,0.5023015927298187,0.05643991904425272,1.3279576918566147,0.2469639611771801,0.08747561380852382,1.7431758916225426,-0.20060878631602552,0.2195902302981916,0.15789641358929496,0.09804029230080091,18.0,134.4819639929375,40.643816694926024,5.8370501200372225,245.36197243772222,0.9934342061229999,3.7032250555535997,,-14.272919772526294,45.67192341243236,3470.2304446035655,0.0,0.0,2163.267361314583,136.73838173239102,0.06320919188153298,0.8065824385581618,0.6575597624760493,21.811755793998184,22.252441398236165,2.6138534890909946,1.016164711556014,0.7820022567301359,0.31160365046752375,0.22244539100074723,0.22763842876145413,0.3266457611349599,0.18433032176263653,2.7714365979619062,1.2679508218883466,0.5413602648876336,0.22751683155083968,0.12146903101372396,0.06667696179757042,1.5306586336385228,0.23359304894110813,-0.19056736440613192,0.019750171395133364,1.0977604391814517,1.7142604998128723,0.28310606651864245,0.2414737669458215,0.8947658036164388,1.7546646118330296,14.777777777777779,5.2446327649804205,191.7755615954441,32.85932099990195,63.00124595115764,25.99662545528613,6.9020155468589985,1.679977527188814,,,1.137318123809509,0.09845250125559649,7.480710366803604,6.042389947104683,,,2.3404368410659497,29.60223501983861,49.06957916310657,18.042638672555572,3428.8594176449046,1272.4282216043118,0.0,0.0,0.0,0.0,2552.8740354861334,1267.7202223301365,181.3670515848752,49.903063541228526,0.07883722541084749,0.021193734766109227
433,433.0,1.093613111233616,18.01250220041366,1.9974129103090326,0.7643997111044185,0.25896967237321167,0.19022310470859796,1.4074077240854774,0.28947384408466836,0.02161929357646584,1.740776714985993,-0.2206333727638139,0.8572223925824257,0.15279558623762893,-0.00912748144929311,52.0,83.38334217002638,74.02180399514475,7.660680183996633,255.34279964216344,1.1419498683672402,24.775830218607812,,-4.413914934352628,82.34464913895256,3403.7317101457566,0.0,0.0,2164.714255047143,68.94818784741608,0.03185094184447662,0.7903021880586671,0.5863567538591249,42.606170737188414,31.36405633118383,2.204030125125198,0.28033855126766216,0.5664276889214539,0.32401152113209936,0.37237375840134224,0.22456474857339204,0.18376609071024455,0.17379539382564213,1.6626672868805075,0.7520373152638656,0.3007290804247198,0.21987547612532463,0.07349017828686362,0.0357932202705032,1.7192211904719443,0.27708380061744126,-0.20488232508068788,0.01084141466413216,0.8995081566073293,0.7338883141182679,0.232522213073725,0.1804860357131475,0.3702515657465481,0.6323019695382581,30.25,14.703315952532613,100.83303113892109,16.67450703308387,65.68354114265406,11.612504922349805,6.882004359528068,0.997886678690427,,,1.1330786933491135,0.013049633320513633,28.15634392325141,13.482572590266704,,,-10.697282557136406,5.9239272192422705,64.22660229725861,11.910911456888757,2945.545306513297,305.22578086079585,0.0,0.0,0.0,0.0,1787.3095909838169,1112.0724226268349,76.25306969923406,36.865464036810465,0.06147621205634011,0.03236312416888195
