,AR,D_fit,Deff1,Deff2,MSD_ratio,Mean_Intensity,Quality,SN_Ratio,Track_ID,X,Y,alpha,asymmetry1,asymmetry2,asymmetry3,boundedness,efficiency,elongation,fractal_dim,frames,kurtosis,straightness,trappedness
0,2.522959713185405,1.7830753726961182,9.864819101579773,,-0.04185870003129675,505.52677942225006,16.67492328990909,0.9211094015090228,0.0,943.8828818095949,1874.045359802285,1.6575365850211767,0.9306649987313095,0.13402254246735792,0.34470114976267,0.04008405455927585,2.551598371840583,0.6036401236318462,1.3236978715760728,22.0,4.226670538215186,0.3983580255764136,-0.2149854337242756
1,1.8925740266790205,0.5436938494227017,6.4787474463381995,,-0.055326179625796126,676.9514483883685,40.60379188940001,1.6541807922563159,1.0,965.3307434594086,1833.7799586208719,2.050137894298688,0.9099672248469493,0.15356529935214222,0.31361333474145686,0.05605984115250578,2.6494434638959463,0.47161908284520726,1.3866000919514958,19.0,2.2381731225143855,0.44669958948447375,-0.21011990494837907
2,2.803119999237258,5.172510452043314,7.759024462236411,,-0.05136150758379835,494.3888888888809,26.029767717638098,1.2419961716931904,2.0,1369.1153610170638,1766.1855409807483,1.214999179918732,0.9719571851485801,0.08432532877275636,0.4409272370573535,0.048796878978642634,2.598007421641255,0.6432546589970802,1.1782621372102167,21.0,2.4644765787494074,0.5886611987113286,-0.21232946668742914
3,3.8289008251569085,0.7604984444829687,0.15485752356910698,,4.955583313114837,408.5872093023236,15.494167552280881,1.3447183655776176,3.0,1485.0953210880891,1688.146715253012,6.417816562521851e-08,0.9918657253717551,0.04518718567285495,0.5400332464544226,0.07456167900355627,0.01779626166665304,0.738828440415659,1.8570420725862282,34.0,2.7607988460167867,0.02964769094686607,-0.20450939515096
4,1.3953746367924988,24.347072491642052,3.4697233822538935,,0.5558783340527569,457.71816168331816,19.241782844845453,1.7068529345044807,4.0,1371.4939055970008,1728.8481901482485,7.01389259441184e-07,0.5738330914736305,0.37144126555769547,0.11096344450461254,0.06586914384737583,0.05000905434380904,0.2833465840409235,2.378780787594181,77.0,2.3693136818135327,0.03040261569323077,-0.20714207832602582
5,1.0815978274869715,9.189752140920609,2.160694532386385,,0.12167141009290158,454.81431828543515,19.03441287770118,1.7135756511744706,5.0,1375.2177360113753,1728.2694246827575,0.20824011678758822,0.5065120750626868,0.41040389402748384,0.09143132590706338,0.07082610045917918,0.16760590447017998,0.07544192990527654,2.540961687614237,85.0,1.8864504005188003,0.0521434653348078,-0.20564007483116176
6,2.723482938414322,0.3286530443492522,1.190314245777771,,-0.03620160753166059,404.64068331907407,15.873653270577778,1.3148151124874072,6.0,1423.737620400794,1638.641653123753,1.5364955544905963,0.9669124776095716,0.09171491594524034,0.42479387506110966,0.03703894969585701,1.501030806159089,0.6328231082724446,1.574704984754743,27.0,3.131404437452722,0.2715915360699493,-0.2159150574154063
7,3.172177940759558,0.011264027816716376,2.523545310548347,,-0.03246143251577719,404.3018529023293,15.419516958842683,1.3049938259793903,7.0,1418.2571364184082,1631.9407482828346,2.6454407490727823,0.9752492308354023,0.07915473979498022,0.4526548936988649,0.015166048097267354,3.6324132226373473,0.6847591721917856,1.3734909732251757,41.0,2.822831540244993,0.3605373074633432,-0.22261345489330608
8,1.901733920806886,0.19214665629165487,1.373105189246353,,0.007539278256760637,414.5931847545208,17.018881479889583,1.35544121443625,8.0,1413.7810424706552,1626.5887015570058,1.7929828235623098,0.8268324938286931,0.21795070482858356,0.23085806229311498,0.06493246688694683,1.1224006188424882,0.4741640830722994,1.6605820780815803,24.0,4.048195633761201,0.2501498279274338,-0.20742611020084212
9,2.6835935925486267,5.57003536373244,4.432580797717602,,-0.01892482818968924,386.30551755594115,14.401918299064706,1.5099986274158825,9.0,1798.3962707155338,1711.2863866674968,0.8771451661059171,0.987102591029022,0.056967659900598974,0.5075232671379665,0.057195791414705356,0.9629874862388162,0.6273653347598385,1.5072755172246748,17.0,1.6904382515049656,0.306083065308097,-0.20977468686897316
