,AR,D_fit,Deff1,Deff2,MSD_ratio,Mean_Intensity,Quality,SN_Ratio,Track_ID,X,Y,alpha,asymmetry1,asymmetry2,asymmetry3,boundedness,efficiency,elongation,fractal_dim,frames,kurtosis,straightness,trappedness
0,14.549441081642827,66.5466765262672,3.3684035101686716,0.16720806181185072,4.0199883425973155,272.4858075421428,12.36036619028609,1.2333683003223985,0.0,132.37668384175367,1735.7640560116868,3.842787511491348e-06,0.9999688019195937,0.0027927838743594647,0.6820994334884011,0.012523259063173866,0.005201866314935057,0.9312688374495904,1.712920640592341,133.0,2.079632410730815,0.008126075693727081,-0.22342528206051648
1,20.70497758692069,13.961266779880354,11.81534185385701,,-0.0424759854009443,261.5716336491481,10.563889680086852,1.0409906822539443,1.0,312.5243807950595,2032.9064502433025,0.8611151228476693,0.999991138343876,0.0014884299940447385,0.6872286933322184,0.022960738577308272,2.3824903542715226,0.9517024350399829,1.255546586843629,27.0,1.7454175145880013,0.41715844704307425,-0.22022217313399617
2,6.7402054910132625,0.00010251577041159253,0.24801420960080645,,0.21438611354386178,326.3389319552223,23.018456353077777,1.149750878126,2.0,185.31942622678832,1889.9011760329925,4.16118067028667,0.9979387234635856,0.02271235185834201,0.6098552456828489,0.1339860735836895,0.44102569139512965,0.8516365708236487,2.1603082291703504,18.0,3.726545163881847,0.19202410010366897,-0.186664841221295
3,4.862580100271662,6.026361023877205,4.9897523306742455,,-0.018389993577063626,275.93875968992506,12.23350372315125,1.6696629359030002,3.0,69.99380922046824,2033.6229996159584,0.8669535491065882,0.996628973407672,0.02905477801481404,0.5890133182341591,0.0328334444325845,0.8987266630278699,0.7943478607284779,1.2941446343888074,20.0,3.050725386886491,0.25826940434260715,-0.21720010312263538
4,2.1282688165588337,0.17372392593680078,0.02620944242891939,0.009935636686497681,0.08452194634462219,254.25390871527804,11.773906338600876,0.8751762877164923,4.0,92.08846471381605,1596.323211906225,0.32831704679309215,0.9172469452406256,0.14693971695976948,0.32378951653564764,0.00819474744448753,0.03604883876738263,0.5301345430522799,2.336457110487258,651.0,3.7828372251536035,0.00861411460939267,-0.22475610386035383
5,1.2891552783003148,25.965403140093184,11.812317069933872,,-0.013257049831041964,294.33284883721876,12.469146251680312,1.3201434242878125,5.0,83.29029875551385,1939.0404116991913,0.6850921901706374,0.1609262643986096,0.6537527417389339,0.022161799543739587,0.032519404634440856,0.7631826918769056,0.22429825418823968,1.5189045104893046,32.0,1.9245951014314462,0.21224548971968688,-0.21729611645954838
6,2.0438397318286765,19.031072796638362,0.50435183364954,0.2776800902578134,0.06371635536614138,261.74605999327133,13.520722443952852,1.0393548887168138,6.0,69.43967581402535,1727.0512271416092,0.06382987029639184,0.9641062319680506,0.09559389858851211,0.41660710851878185,0.010971647857714406,0.049449734381286026,0.5107248457758113,2.1354896173801605,575.0,1.7135388650800705,0.013245714218673679,-0.2239021660618774
7,3.846537281787581,12.935436266616765,2.1272674000155214,,0.5231123548680912,267.2004933051591,14.628765106191592,1.131745300217091,7.0,37.017677019018635,1785.8103881005036,0.22505045036821522,0.9962757560563303,0.030541754716320643,0.5842630978594799,0.030734836271316224,0.15081567071571383,0.7400259176650239,1.571772570619721,44.0,5.697593119858299,0.08211025930623482,-0.21784186744322098
8,1.076991872654173,35.56787937930397,18.261653157176244,,0.013204430340326812,282.92312661495833,12.624036153147918,1.5098509130622917,8.0,348.990521046206,1683.0882058718103,0.6982973847531272,0.4502651293364549,0.44370622334594234,0.07713707881273558,0.07825270925231277,1.2130322417666857,0.07148788640756565,1.59597513802638,24.0,1.4242856222530922,0.2704322126944584,-0.20339324077748544
9,5.331563715882588,0.5531324670010253,4.193316040905942,,-0.03741240162995429,328.46622369871426,21.380396161760707,1.2404742369775,9.0,161.98373794564333,1880.118443908644,1.8055003903161186,0.9988078648727936,0.017268803159027193,0.6285306083197354,0.03264914684353161,2.28193785139458,0.812437766237131,1.4439248077540434,28.0,2.781001436416654,0.3447186808072786,-0.21725644865048532
10,2.080151294678294,50.94025261082619,10.507110054281995,,0.4984475876336113,300.96317829462504,13.584685007732917,1.4461669581483332,10.0,128.47549197121822,1901.3346279832572,0.005584013543740223,0.8362021479120358,0.2114034832177795,0.2381124148326629,0.10930557504276499,0.1682407185036446,0.5192657367960078,1.8832344553066727,24.0,2.083239887889819,0.0987374564114494,-0.19404382507710882
